count,cpu_usage,memory_usage,signal
1498,73,84,yes
1499,99,92,yes
1500,82,86,yes
1501,40,41,yes
1502,15,61,yes
1503,7,58,yes
1504,30,27,yes
1505,12,71,yes
1506,72,95,yes
1507,37,18,yes
1508,89,23,yes
1509,58,60,yes
1510,45,2,yes
1511,72,94,yes
1512,92,61,yes
1513,50,83,yes
1514,94,46,yes
1515,87,92,yes
1516,20,20,yes
1517,8,65,yes
1518,97,35,yes
1519,6,63,yes
1520,35,72,yes
1521,87,50,yes
1522,20,78,yes
1523,19,81,yes
1524,65,2,yes
1525,24,30,yes
1526,99,22,yes
1527,24,39,yes
1528,40,71,yes
1529,96,18,yes
1530,38,17,yes
1531,32,36,yes
1532,2,9,no
1533,5,19,yes
1534,41,41,yes
1535,35,58,yes
1536,73,1,yes
1537,72,80,yes
1538,13,76,yes
1539,39,76,yes
1540,59,25,yes
1541,3,50,yes
1542,99,9,yes
1543,96,19,yes
1544,87,2,yes
1545,59,100,yes
1546,63,43,yes
1547,6,14,yes
1548,89,58,yes
1549,2,20,yes
1550,31,70,yes
1551,38,32,yes
1552,59,9,yes
1553,28,65,yes
1554,35,46,yes
1555,75,100,yes
1556,78,87,yes
1557,73,40,yes
1558,40,63,yes
1559,89,95,yes
1560,17,13,yes
1561,90,80,yes
1562,31,55,yes
1563,93,20,yes
1564,39,8,yes
1565,19,88,yes
1566,62,12,yes
1567,67,1,yes
1568,54,65,yes
1569,2,33,yes
1570,7,44,yes
1571,100,28,yes
1572,60,19,yes
1573,18,50,yes
1574,20,75,yes
1575,25,84,yes
1576,54,82,yes
1577,65,60,yes
1578,96,46,yes
1579,36,24,yes
1580,21,24,yes
1581,17,100,yes
1582,46,78,yes
1583,46,11,yes
1584,98,44,yes
1585,64,80,yes
1586,76,34,yes
1587,6,73,yes
1588,56,92,yes
1589,37,62,yes
1590,81,88,yes
1591,85,81,yes
1592,70,71,yes
1593,76,26,yes
1594,47,9,yes
1595,16,60,yes
1596,96,91,yes
1597,77,96,yes
1598,59,13,yes
1599,90,75,yes
1600,81,7,yes
1601,8,97,yes
1602,13,59,yes
1603,44,99,yes
1604,25,74,yes
1605,96,15,yes
1606,67,31,yes
1607,59,22,yes
1608,28,89,yes
1609,8,10,no
1610,60,82,yes
1611,2,26,yes
1612,45,13,yes
1613,76,25,yes
1614,100,69,yes
1615,92,59,yes
1616,88,5,yes
1617,15,73,yes
1618,69,51,yes
1619,13,72,yes
1620,91,77,yes
1621,8,30,yes
1622,59,22,yes
1623,12,63,yes
1624,10,30,yes
1625,30,70,yes
1626,47,75,yes
1627,13,72,yes
1628,58,75,yes
1629,39,32,yes
1630,91,65,yes
1631,33,55,yes
1632,84,31,yes
1633,6,5,no
1634,88,95,yes
1635,23,33,yes
1636,57,9,yes
1637,24,27,yes
1638,51,29,yes
1639,84,35,yes
1640,73,71,yes
1641,100,17,yes
1642,88,71,yes
1643,58,48,yes
1644,57,29,yes
1645,16,9,yes
1646,64,17,yes
1647,9,68,yes
1648,43,20,yes
1649,30,64,yes
1650,40,20,yes
1651,25,22,yes
1652,75,67,yes
1653,38,74,yes
1654,2,96,yes
1655,36,52,yes
1656,11,22,yes
1657,73,1,yes
1658,74,49,yes
1659,26,74,yes
1660,92,15,yes
1661,83,51,yes
1662,90,48,yes
1663,9,43,yes
1664,94,97,yes
1665,6,66,yes
1666,38,19,yes
1667,54,97,yes
1668,65,10,yes
1669,5,17,yes
1670,40,82,yes
1671,52,55,yes
1672,81,43,yes
1673,59,30,yes
1674,96,17,yes
1675,96,21,yes
1676,29,84,yes
1677,7,3,no
1678,36,45,yes
1679,62,22,yes
1680,98,94,yes
1681,78,96,yes
1682,79,48,yes
1683,58,77,yes
1684,14,14,yes
1685,40,73,yes
1686,39,95,yes
1687,26,82,yes
1688,36,71,yes
1689,76,28,yes
1690,42,60,yes
1691,100,100,yes
1692,71,86,yes
1693,100,82,yes
1694,87,99,yes
1695,5,79,yes
1696,49,91,yes
1697,84,69,yes
1698,1,80,yes
1699,40,46,yes
1700,42,35,yes
1701,94,71,yes
1702,29,67,yes
1703,8,40,yes
1704,31,7,yes
1705,41,36,yes
1706,14,51,yes
1707,73,58,yes
1708,35,18,yes
1709,99,52,yes
1710,64,12,yes
1711,15,30,yes
1712,74,43,yes
1713,32,75,yes
1714,86,100,yes
1715,70,82,yes
1716,78,92,yes
1717,6,61,yes
1718,10,79,yes
1719,32,58,yes
1720,1,2,no
1721,50,49,yes
1722,39,15,yes
1723,50,74,yes
1724,95,8,yes
1725,55,69,yes
1726,70,73,yes
1727,68,43,yes
1728,67,79,yes
1729,94,76,yes
1730,39,10,yes
1731,65,40,yes
1732,84,87,yes
1733,75,8,yes
1734,3,62,yes
1735,88,37,yes
1736,36,89,yes
1737,74,21,yes
1738,46,23,yes
1739,5,8,no
1740,77,3,yes
1741,9,85,yes
1742,61,68,yes
1743,19,25,yes
1744,51,56,yes
1745,22,2,yes
1746,7,29,yes
1747,39,55,yes
1748,80,99,yes
1749,78,37,yes
1750,3,32,yes
1751,92,15,yes
1752,16,7,yes
1753,17,15,yes
1754,77,68,yes
1755,54,90,yes
1756,7,56,yes
1757,14,6,yes
1758,44,5,yes
1759,72,100,yes
1760,89,87,yes
1761,68,59,yes
1762,79,18,yes
1763,56,80,yes
1764,29,66,yes
1765,43,71,yes
1766,31,83,yes
1767,24,60,yes
1768,67,39,yes
1769,48,63,yes
1770,30,21,yes
1771,5,79,yes
1772,33,21,yes
1773,52,11,yes
1774,99,77,yes
1775,47,81,yes
1776,18,7,yes
1777,56,8,yes
1778,5,44,yes
1779,27,49,yes
1780,77,73,yes
1781,63,43,yes
1782,86,89,yes
1783,55,84,yes
1784,82,40,yes
1785,14,63,yes
1786,58,49,yes
1787,96,62,yes
1788,49,16,yes
1789,39,85,yes
1790,50,51,yes
1791,51,90,yes
1792,80,59,yes
1793,100,18,yes
1794,69,68,yes
1795,42,31,yes
1796,17,22,yes
1797,44,95,yes
1798,89,58,yes
1799,26,86,yes
1800,42,28,yes
1801,42,56,yes
1802,42,40,yes
1803,55,93,yes
1804,58,81,yes
1805,42,32,yes
1806,14,13,yes
1807,80,86,yes
1808,71,37,yes
1809,51,25,yes
1810,50,26,yes
1811,75,10,yes
1812,63,54,yes
1813,52,43,yes
1814,36,87,yes
1815,66,9,yes
1816,15,53,yes
1817,67,70,yes
1818,29,32,yes
1819,26,67,yes
1820,22,45,yes
1821,54,16,yes
1822,59,67,yes
1823,7,65,yes
1824,97,74,yes
1825,71,77,yes
1826,16,3,yes
1827,63,17,yes
1828,12,26,yes
1829,50,5,yes
1830,55,64,yes
1831,100,50,yes
1832,71,56,yes
1833,37,88,yes
1834,40,1,yes
1835,94,1,yes
1836,89,3,yes
1837,85,47,yes
1838,81,17,yes
1839,61,20,yes
1840,16,63,yes
1841,65,7,yes
1842,47,77,yes
1843,54,94,yes
1844,53,8,yes
1845,39,25,yes
1846,81,14,yes
1847,9,50,yes
1848,66,60,yes
1849,18,18,yes
1850,48,53,yes
1851,44,45,yes
1852,83,76,yes
1853,6,37,yes
1854,30,31,yes
1855,64,100,yes
1856,88,70,yes
1857,59,40,yes
1858,37,82,yes
1859,36,56,yes
1860,74,37,yes
1861,55,72,yes
1862,10,38,yes
1863,61,24,yes
1864,3,2,no
1865,28,20,yes
1866,19,51,yes
1867,57,56,yes
1868,67,67,yes
1869,80,60,yes
1870,38,27,yes
1871,5,96,yes
1872,72,34,yes
1873,22,78,yes
1874,44,16,yes
1875,99,88,yes
1876,20,28,yes
1877,16,70,yes
1878,70,54,yes
1879,7,21,yes
1880,79,96,yes
1881,43,44,yes
1882,44,1,yes
1883,97,30,yes
1884,57,92,yes
1885,78,18,yes
1886,84,17,yes
1887,78,46,yes
1888,63,2,yes
1889,62,36,yes
1890,34,77,yes
1891,43,68,yes
1892,4,18,yes
1893,97,43,yes
1894,25,47,yes
1895,78,81,yes
1896,11,12,yes
1897,91,35,yes
1898,91,67,yes
1899,41,77,yes
1900,85,100,yes
1901,76,33,yes
1902,26,17,yes
1903,68,49,yes
1904,96,94,yes
1905,18,40,yes
1906,65,86,yes
1907,63,50,yes
1908,41,24,yes
1909,70,26,yes
1910,71,57,yes
1911,15,53,yes
1912,39,77,yes
1913,52,19,yes
1914,87,66,yes
1915,50,89,yes
1916,10,12,yes
1917,91,33,yes
1918,55,92,yes
1919,52,23,yes
1920,81,46,yes
1921,94,36,yes
1922,27,73,yes
1923,80,70,yes
1924,56,93,yes
1925,60,65,yes
1926,75,7,yes
1927,30,81,yes
1928,21,43,yes
1929,82,41,yes
1930,3,67,yes
1931,20,81,yes
1932,45,5,yes
1933,37,68,yes
1934,46,97,yes
1935,3,87,yes
1936,23,57,yes
1937,47,79,yes
1938,86,52,yes
1939,32,23,yes
1940,54,52,yes
1941,72,92,yes
1942,39,95,yes
1943,73,70,yes
1944,22,62,yes
1945,10,74,yes
1946,55,34,yes
1947,97,34,yes
1948,48,14,yes
1949,42,53,yes
1950,36,64,yes
1951,51,24,yes
1952,75,81,yes
1953,38,3,yes
1954,91,52,yes
1955,91,4,yes
1956,62,30,yes
1957,98,41,yes
1958,97,73,yes
1959,5,84,yes
1960,65,53,yes
1961,59,25,yes
1962,37,11,yes
1963,24,97,yes
1964,30,24,yes
1965,52,2,yes
1966,6,2,no
1967,6,11,yes
1968,40,38,yes
1969,92,73,yes
1970,32,67,yes
1971,91,20,yes
1972,37,31,yes
1973,62,14,yes
1974,35,88,yes
1975,73,1,yes
1976,90,14,yes
1977,65,51,yes
1978,26,84,yes
1979,19,71,yes
1980,100,45,yes
1981,61,46,yes
1982,19,14,yes
1983,17,56,yes
1984,89,12,yes
1985,86,6,yes
1986,81,6,yes
1987,29,98,yes
1988,90,33,yes
1989,25,80,yes
1990,32,73,yes
1991,45,35,yes
1992,85,83,yes
1993,67,14,yes
1994,47,81,yes
1995,74,88,yes
1996,23,44,yes
1997,1,80,yes
1998,72,100,yes
1999,8,80,yes
2000,29,88,yes
2001,31,18,yes
2002,41,36,yes
2003,67,32,yes
2004,90,73,yes
2005,19,91,yes
2006,12,43,yes
2007,75,44,yes
2008,25,61,yes
2009,50,86,yes
2010,61,33,yes
2011,54,63,yes
2012,89,5,yes
2013,64,16,yes
2014,31,53,yes
2015,85,16,yes
2016,21,66,yes
2017,85,9,yes
2018,30,50,yes
2019,64,35,yes
2020,19,93,yes
2021,84,48,yes
2022,17,96,yes
2023,65,91,yes
2024,22,38,yes
2025,55,76,yes
2026,93,71,yes
2027,85,55,yes
2028,61,71,yes
2029,54,78,yes
2030,22,32,yes
2031,62,60,yes
2032,66,78,yes
2033,66,17,yes
2034,55,12,yes
2035,92,87,yes
2036,9,90,yes
2037,22,52,yes
2038,100,48,yes
2039,11,33,yes
2040,98,87,yes
2041,2,22,yes
2042,15,18,yes
2043,71,22,yes
2044,38,43,yes
2045,83,18,yes
2046,38,62,yes
2047,92,47,yes
2048,43,32,yes
2049,83,98,yes
2050,14,88,yes
2051,75,53,yes
2052,79,55,yes
2053,20,4,yes
2054,58,8,yes
2055,82,36,yes
2056,31,42,yes
2057,100,65,yes
2058,95,32,yes
2059,44,100,yes
2060,75,33,yes
2061,70,7,yes
2062,8,17,yes
2063,76,75,yes
2064,81,8,yes
2065,31,54,yes
2066,1,10,no
2067,95,55,yes
2068,6,35,yes
2069,62,97,yes
2070,18,71,yes
2071,70,53,yes
2072,51,69,yes
2073,16,91,yes
2074,66,33,yes
2075,75,83,yes
2076,80,33,yes
2077,27,5,yes
2078,99,54,yes
2079,14,99,yes
2080,80,35,yes
2081,73,32,yes
2082,97,85,yes
2083,53,80,yes
2084,5,17,yes
2085,24,7,yes
2086,63,12,yes
2087,100,32,yes
2088,82,62,yes
2089,97,61,yes
2090,40,37,yes
2091,31,99,yes
2092,77,94,yes
2093,72,96,yes
2094,63,44,yes
2095,25,62,yes
2096,51,7,yes
2097,2,39,yes
2098,70,3,yes
2099,19,44,yes
2100,85,54,yes
2101,23,48,yes
2102,49,19,yes
2103,77,38,yes
2104,57,37,yes
2105,10,77,yes
2106,96,89,yes
2107,66,76,yes
2108,58,99,yes
2109,24,6,yes
2110,27,8,yes
2111,29,11,yes
2112,76,19,yes
2113,26,24,yes
2114,96,27,yes
2115,62,74,yes
2116,30,13,yes
2117,33,26,yes
2118,19,83,yes
2119,45,20,yes
2120,87,1,yes
2121,19,31,yes
2122,77,19,yes
2123,50,21,yes
2124,84,6,yes
2125,16,52,yes
2126,80,93,yes
2127,91,5,yes
2128,92,33,yes
2129,63,22,yes
2130,54,80,yes
2131,18,20,yes
2132,36,14,yes
2133,5,83,yes
2134,92,65,yes
2135,32,66,yes
2136,50,83,yes
2137,22,57,yes
2138,8,96,yes
2139,28,100,yes
2140,15,4,yes
2141,33,52,yes
2142,11,8,yes
2143,49,17,yes
2144,91,78,yes
2145,41,22,yes
2146,80,61,yes
2147,2,99,yes
2148,79,91,yes
2149,77,30,yes
2150,100,25,yes
2151,59,71,yes
2152,11,14,yes
2153,62,65,yes
2154,32,75,yes
2155,18,55,yes
2156,33,28,yes
2157,19,54,yes
2158,29,85,yes
2159,46,14,yes
2160,8,44,yes
2161,85,39,yes
2162,8,97,yes
2163,42,89,yes
2164,44,52,yes
2165,94,24,yes
2166,66,56,yes
2167,96,15,yes
2168,22,44,yes
2169,87,91,yes
2170,45,86,yes
2171,13,33,yes
2172,90,75,yes
2173,38,63,yes
2174,58,9,yes
2175,68,83,yes
2176,42,2,yes
2177,35,100,yes
2178,40,66,yes
2179,10,70,yes
2180,32,23,yes
2181,44,77,yes
2182,13,85,yes
2183,77,53,yes
2184,69,82,yes
2185,36,96,yes
2186,36,95,yes
2187,38,99,yes
2188,86,15,yes
2189,95,97,yes
2190,76,60,yes
2191,43,35,yes
2192,83,20,yes
2193,51,7,yes
2194,68,85,yes
2195,89,88,yes
2196,22,15,yes
2197,91,28,yes
2198,28,56,yes
2199,75,41,yes
2200,70,98,yes
2201,29,13,yes
2202,16,32,yes
2203,93,79,yes
2204,63,30,yes
2205,37,92,yes
2206,91,26,yes
2207,56,62,yes
2208,38,90,yes
2209,54,2,yes
2210,53,46,yes
2211,25,56,yes
2212,93,28,yes
2213,24,10,yes
2214,10,73,yes
2215,72,49,yes
2216,35,71,yes
2217,62,47,yes
2218,34,11,yes
2219,71,20,yes
2220,17,19,yes
2221,49,18,yes
2222,79,85,yes
2223,68,59,yes
2224,50,53,yes
2225,91,88,yes
2226,92,85,yes
2227,70,19,yes
2228,63,72,yes
2229,70,5,yes
2230,33,57,yes
2231,16,50,yes
2232,3,59,yes
2233,24,69,yes
2234,53,1,yes
2235,59,37,yes
2236,94,88,yes
2237,73,28,yes
2238,27,22,yes
2239,42,94,yes
2240,79,22,yes
2241,93,6,yes
2242,82,15,yes
2243,100,43,yes
2244,5,55,yes
2245,27,58,yes
2246,73,7,yes
2247,78,11,yes
2248,18,16,yes
2249,45,17,yes
2250,23,28,yes
2251,34,83,yes
2252,24,30,yes
2253,88,84,yes
2254,73,94,yes
2255,32,41,yes
2256,72,79,yes
2257,96,97,yes
2258,33,17,yes
2259,56,78,yes
2260,43,47,yes
2261,35,15,yes
2262,71,43,yes
2263,65,50,yes
2264,87,20,yes
2265,31,88,yes
2266,50,80,yes
2267,98,63,yes
2268,97,32,yes
2269,12,84,yes
2270,65,47,yes
2271,20,66,yes
2272,16,77,yes
2273,76,12,yes
2274,39,9,yes
2275,49,34,yes
2276,53,27,yes
2277,7,63,yes
2278,71,34,yes
2279,71,96,yes
2280,68,92,yes
2281,26,23,yes
2282,66,86,yes
2283,73,78,yes
2284,41,65,yes
2285,60,30,yes
2286,72,73,yes
2287,50,38,yes
2288,74,85,yes
2289,44,48,yes
2290,53,11,yes
2291,1,43,yes
2292,84,33,yes
2293,41,2,yes
2294,92,33,yes
2295,93,51,yes
2296,31,59,yes
2297,81,21,yes
2298,31,47,yes
2299,36,27,yes
2300,69,9,yes
2301,90,62,yes
2302,89,63,yes
2303,91,77,yes
2304,25,69,yes
2305,19,83,yes
2306,54,68,yes
2307,15,98,yes
2308,38,79,yes
2309,45,44,yes
2310,69,97,yes
2311,99,96,yes
2312,97,40,yes
2313,66,84,yes
2314,93,10,yes
2315,46,71,yes
2316,54,81,yes
2317,86,98,yes
2318,95,27,yes
2319,7,4,no
2320,49,49,yes
2321,53,1,yes
2322,9,57,yes
2323,93,22,yes
2324,62,3,yes
2325,47,18,yes
2326,66,7,yes
2327,19,25,yes
2328,49,71,yes
2329,95,71,yes
2330,27,80,yes
2331,30,23,yes
2332,34,87,yes
2333,67,13,yes
2334,51,47,yes
2335,38,65,yes
2336,29,90,yes
2337,53,34,yes
2338,57,91,yes
2339,23,42,yes
2340,24,56,yes
2341,91,76,yes
2342,17,1,yes
2343,69,92,yes
2344,47,86,yes
2345,30,44,yes
2346,69,59,yes
2347,23,77,yes
2348,100,44,yes
2349,20,46,yes
2350,95,35,yes
2351,87,92,yes
2352,87,29,yes
2353,69,3,yes
2354,56,80,yes
2355,10,23,yes
2356,88,41,yes
2357,33,87,yes
2358,25,42,yes
2359,47,72,yes
2360,22,58,yes
2361,71,54,yes
2362,34,73,yes
2363,72,86,yes
2364,9,45,yes
2365,11,65,yes
2366,27,78,yes
2367,97,26,yes
2368,46,65,yes
2369,37,68,yes
2370,91,39,yes
2371,11,56,yes
2372,47,84,yes
2373,1,24,yes
2374,29,16,yes
2375,36,63,yes
2376,31,31,yes
2377,81,42,yes
2378,67,14,yes
2379,100,38,yes
2380,85,29,yes
2381,22,40,yes
2382,7,21,yes
2383,7,76,yes
2384,64,88,yes
2385,35,41,yes
2386,64,57,yes
2387,14,90,yes
2388,16,38,yes
2389,34,9,yes
2390,51,59,yes
2391,17,47,yes
2392,14,81,yes
2393,98,60,yes
2394,23,73,yes
2395,29,77,yes
2396,34,18,yes
2397,53,11,yes
2398,89,100,yes
2399,58,9,yes
2400,23,27,yes
2401,1,52,yes
2402,63,74,yes
2403,99,72,yes
2404,17,80,yes
2405,37,41,yes
2406,30,6,yes
2407,84,1,yes
2408,98,53,yes
2409,64,64,yes
2410,96,97,yes
2411,4,33,yes
2412,94,21,yes
2413,30,18,yes
2414,49,11,yes
2415,59,83,yes
2416,47,36,yes
2417,39,50,yes
2418,57,25,yes
2419,74,50,yes
2420,53,42,yes
2421,62,10,yes
2422,95,70,yes
2423,47,69,yes
2424,84,22,yes
2425,21,47,yes
2426,73,69,yes
2427,81,29,yes
2428,85,39,yes
2429,99,17,yes
2430,55,66,yes
2431,7,60,yes
2432,1,10,no
2433,44,18,yes
2434,7,21,yes
2435,67,92,yes
2436,20,65,yes
2437,100,21,yes
2438,99,47,yes
2439,66,42,yes
2440,75,34,yes
2441,97,36,yes
2442,72,96,yes
2443,77,90,yes
2444,80,50,yes
2445,27,86,yes
2446,51,44,yes
2447,48,61,yes
2448,20,86,yes
2449,27,15,yes
2450,30,64,yes
2451,30,63,yes
2452,65,33,yes
2453,47,8,yes
2454,30,11,yes
2455,39,43,yes
2456,61,9,yes
2457,99,9,yes
2458,55,7,yes
2459,15,69,yes
2460,58,4,yes
2461,79,16,yes
2462,86,68,yes
2463,34,91,yes
2464,7,25,yes
2465,83,88,yes
2466,27,100,yes
2467,97,84,yes
2468,14,70,yes
2469,37,77,yes
2470,89,36,yes
2471,16,78,yes
2472,23,61,yes
2473,80,10,yes
2474,97,24,yes
2475,40,3,yes
2476,73,25,yes
2477,49,43,yes
2478,29,3,yes
2479,31,62,yes
2480,78,11,yes
2481,63,15,yes
2482,61,69,yes
2483,64,87,yes
2484,16,45,yes
2485,34,1,yes
2486,86,93,yes
2487,70,88,yes
2488,11,73,yes
2489,16,62,yes
2490,23,70,yes
2491,34,83,yes
2492,74,24,yes
2493,71,14,yes
2494,75,87,yes
2495,29,61,yes
2496,16,22,yes
2497,11,59,yes
2498,30,68,yes
2499,59,43,yes
2500,5,7,no
2501,45,63,yes
2502,14,31,yes
2503,28,79,yes
2504,41,74,yes
2505,28,6,yes
2506,77,5,yes
2507,66,53,yes
2508,60,5,yes
2509,61,38,yes
2510,90,75,yes
2511,98,68,yes
2512,8,15,yes
2513,43,17,yes
2514,64,5,yes
2515,30,21,yes
2516,50,99,yes
2517,75,80,yes
2518,83,65,yes
2519,52,84,yes
2520,38,15,yes
2521,60,55,yes
2522,48,16,yes
2523,72,77,yes
2524,55,66,yes
2525,43,12,yes
2526,58,96,yes
2527,99,16,yes
2528,62,3,yes
2529,55,2,yes
2530,24,43,yes
2531,74,41,yes
2532,70,60,yes
2533,24,58,yes
2534,58,31,yes
2535,34,81,yes
2536,35,57,yes
2537,91,65,yes
2538,93,8,yes
2539,65,84,yes
2540,19,7,yes
2541,76,53,yes
2542,55,51,yes
2543,92,49,yes
2544,46,17,yes
2545,23,79,yes
2546,84,87,yes
2547,85,7,yes
2548,41,44,yes
2549,13,88,yes
2550,94,63,yes
2551,61,21,yes
2552,57,79,yes
2553,55,65,yes
2554,90,15,yes
2555,90,84,yes
2556,61,4,yes
2557,40,27,yes
2558,56,83,yes
2559,82,98,yes
2560,88,52,yes
2561,27,83,yes
2562,67,71,yes
2563,73,89,yes
2564,92,90,yes
2565,91,88,yes
2566,99,80,yes
2567,32,49,yes
2568,36,17,yes
2569,42,17,yes
2570,90,53,yes
2571,49,13,yes
2572,76,3,yes
2573,94,60,yes
2574,22,48,yes
2575,15,79,yes
2576,39,49,yes
2577,88,56,yes
2578,77,80,yes
2579,8,11,yes
2580,87,47,yes
2581,47,67,yes
2582,7,47,yes
2583,35,63,yes
2584,20,77,yes
2585,79,47,yes
2586,70,65,yes
2587,96,96,yes
2588,29,96,yes
2589,53,95,yes
2590,38,42,yes
2591,37,89,yes
2592,15,6,yes
2593,91,32,yes
2594,35,12,yes
2595,85,51,yes
2596,73,97,yes
2597,19,25,yes
2598,59,59,yes
2599,33,79,yes
2600,14,37,yes
2601,78,63,yes
2602,84,21,yes
2603,58,66,yes
2604,11,68,yes
2605,50,41,yes
2606,81,55,yes
2607,27,54,yes
2608,88,84,yes
2609,28,4,yes
2610,77,26,yes
2611,96,9,yes
2612,6,82,yes
2613,59,78,yes
2614,6,61,yes
2615,14,11,yes
2616,2,55,yes
2617,25,49,yes
2618,21,2,yes
2619,82,51,yes
2620,36,55,yes
2621,99,22,yes
2622,51,61,yes
2623,5,19,yes
2624,15,44,yes
2625,6,57,yes
2626,99,27,yes
2627,83,21,yes
2628,40,84,yes
2629,21,67,yes
2630,20,96,yes
2631,37,68,yes
2632,51,32,yes
2633,14,8,yes
2634,44,90,yes
2635,72,39,yes
2636,87,53,yes
2637,18,39,yes
2638,10,80,yes
2639,78,25,yes
2640,23,46,yes
2641,88,58,yes
2642,55,62,yes
2643,98,82,yes
2644,65,28,yes
2645,87,33,yes
2646,45,88,yes
2647,55,42,yes
2648,76,73,yes
2649,95,3,yes
2650,67,45,yes
2651,33,69,yes
2652,68,93,yes
2653,15,1,yes
2654,73,2,yes
2655,20,18,yes
2656,100,28,yes
2657,61,29,yes
2658,99,79,yes
2659,66,44,yes
2660,74,69,yes
2661,21,27,yes
2662,87,26,yes
2663,18,24,yes
2664,57,10,yes
2665,43,18,yes
2666,54,1,yes
2667,63,3,yes
2668,95,12,yes
2669,32,1,yes
2670,28,99,yes
2671,15,69,yes
2672,29,19,yes
2673,20,93,yes
2674,85,74,yes
2675,31,59,yes
2676,50,89,yes
2677,43,18,yes
2678,85,32,yes
2679,93,8,yes
2680,71,42,yes
2681,9,70,yes
2682,52,35,yes
2683,78,47,yes
2684,1,40,yes
2685,13,3,yes
2686,37,21,yes
2687,86,34,yes
2688,22,58,yes
2689,47,37,yes
2690,84,96,yes
2691,34,21,yes
2692,82,54,yes
2693,90,99,yes
2694,42,37,yes
2695,89,15,yes
2696,19,96,yes
2697,10,87,yes
2698,72,4,yes
2699,57,38,yes
2700,68,60,yes
2701,47,37,yes
2702,57,3,yes
2703,90,72,yes
2704,87,13,yes
2705,99,24,yes
2706,11,5,yes
2707,99,72,yes
2708,86,95,yes
2709,92,18,yes
2710,54,99,yes
2711,43,89,yes
2712,66,69,yes
2713,56,43,yes
2714,32,67,yes
2715,64,4,yes
2716,84,31,yes
2717,66,56,yes
2718,83,87,yes
2719,28,34,yes
2720,13,40,yes
2721,86,71,yes
2722,65,24,yes
2723,22,99,yes
2724,47,23,yes
2725,33,48,yes
2726,58,17,yes
2727,32,23,yes
2728,77,71,yes
2729,26,96,yes
2730,8,98,yes
2731,92,61,yes
2732,25,5,yes
2733,16,88,yes
2734,50,67,yes
2735,88,60,yes
2736,78,35,yes
2737,80,17,yes
2738,6,47,yes
2739,82,67,yes
2740,42,38,yes
2741,14,15,yes
2742,34,65,yes
2743,77,35,yes
2744,99,85,yes
2745,52,13,yes
2746,55,70,yes
2747,52,45,yes
2748,14,32,yes
2749,25,87,yes
2750,15,67,yes
2751,83,58,yes
2752,56,83,yes
2753,46,28,yes
2754,75,40,yes
2755,2,84,yes
2756,54,16,yes
2757,70,28,yes
2758,26,87,yes
2759,82,21,yes
2760,97,66,yes
2761,55,63,yes
2762,8,99,yes
2763,64,78,yes
2764,85,33,yes
2765,97,5,yes
2766,92,35,yes
2767,42,23,yes
2768,54,71,yes
2769,15,100,yes
2770,16,18,yes
2771,61,32,yes
2772,93,12,yes
2773,48,78,yes
2774,73,59,yes
2775,21,25,yes
2776,90,90,yes
2777,64,24,yes
2778,48,62,yes
2779,94,76,yes
2780,9,11,yes
2781,30,43,yes
2782,5,100,yes
2783,35,17,yes
2784,95,36,yes
2785,36,59,yes
2786,31,11,yes
2787,51,78,yes
2788,48,53,yes
2789,97,66,yes
2790,66,23,yes
2791,90,57,yes
2792,90,54,yes
2793,84,12,yes
2794,74,57,yes
2795,65,48,yes
2796,15,62,yes
2797,57,21,yes
2798,84,69,yes
2799,14,55,yes
2800,20,27,yes
2801,69,58,yes
2802,14,18,yes
2803,48,73,yes
2804,37,26,yes
2805,18,50,yes
2806,43,92,yes
2807,57,65,yes
2808,55,50,yes
2809,29,72,yes
2810,68,68,yes
2811,43,42,yes
2812,20,32,yes
2813,91,34,yes
2814,29,85,yes
2815,52,25,yes
2816,85,70,yes
2817,30,70,yes
2818,2,8,no
2819,47,44,yes
2820,48,28,yes
2821,98,96,yes
2822,79,89,yes
2823,21,18,yes
2824,9,62,yes
2825,83,68,yes
2826,60,43,yes
2827,62,14,yes
2828,47,28,yes
2829,19,55,yes
2830,52,63,yes
2831,77,36,yes
2832,28,3,yes
2833,10,48,yes
2834,25,87,yes
2835,37,99,yes
2836,16,64,yes
2837,67,77,yes
2838,24,87,yes
2839,66,96,yes
2840,53,51,yes
2841,57,13,yes
2842,7,57,yes
2843,13,91,yes
2844,17,33,yes
2845,71,29,yes
2846,61,28,yes
2847,21,68,yes
2848,11,12,yes
2849,39,83,yes
2850,67,55,yes
2851,97,15,yes
2852,83,40,yes
2853,95,31,yes
2854,39,54,yes
2855,8,95,yes
2856,55,37,yes
2857,41,10,yes
2858,9,22,yes
2859,21,55,yes
2860,31,62,yes
2861,34,92,yes
2862,62,98,yes
2863,84,93,yes
2864,87,53,yes
2865,88,53,yes
2866,66,66,yes
2867,85,30,yes
2868,40,4,yes
2869,89,25,yes
2870,34,60,yes
2871,58,4,yes
2872,86,76,yes
2873,94,31,yes
2874,96,62,yes
2875,77,39,yes
2876,43,85,yes
2877,39,7,yes
2878,26,51,yes
2879,77,34,yes
2880,84,37,yes
2881,96,90,yes
2882,39,1,yes
2883,69,39,yes
2884,23,74,yes
2885,80,12,yes
2886,38,53,yes
2887,46,100,yes
2888,60,94,yes
2889,9,29,yes
2890,58,93,yes
2891,76,69,yes
2892,57,29,yes
2893,92,4,yes
2894,23,74,yes
2895,99,31,yes
2896,38,44,yes
